Index;ThreadID;Time;Severity;Location;Detail;Exception
271 User: undefined;6;2018-12-31 15:30:58.8969;DEBUG;;SaveChanges completed for 'ApplicationDbContext' with 0 entities written to the database.;
272 User: undefined;16;2018-12-31 15:30:58.8969;DEBUG;;'ApplicationDbContext' disposed.;
273 User: undefined;6;2018-12-31 15:30:58.8969;DEBUG;;"Connection id ""0HLJF3F86FFFU"" completed keep alive response.";
274 User: undefined;16;2018-12-31 15:30:58.8969;INFO;;Request finished in 57.5731ms 200 application/javascript;
275 User: undefined;6;2018-12-31 15:30:58.8969;DEBUG;;'ApplicationDbContext' disposed.;
276 User: undefined;6;2018-12-31 15:30:58.9136;INFO;;Request finished in 72.2621ms 200 application/javascript;
277 User: undefined;6;2018-12-31 15:30:58.9136;TRACE;;Scanning connections.;
278 User: undefined;6;2018-12-31 15:30:58.9136;TRACE;;Scanned connections in 00:00:00.0016309.;
279 User: undefined;16;2018-12-31 15:30:58.9297;INFO;;Sending file. Request path: '/css/site.css'. Physical path: 'c:\Курс ПВТ практика\Задания\Задание 12\Task 12\Task 2\wwwroot\css\site.css';
280 User: undefined;8;2018-12-31 15:30:58.9297;INFO;;Sending file. Request path: '/lib/bootstrap/dist/js/bootstrap.js'. Physical path: 'c:\Курс ПВТ практика\Задания\Задание 12\Task 12\Task 2\wwwroot\lib\bootstrap\dist\js\bootstrap.js';
281 User: undefined;18;2018-12-31 15:30:58.9297;INFO;;Sending file. Request path: '/js/site.js'. Physical path: 'c:\Курс ПВТ практика\Задания\Задание 12\Task 12\Task 2\wwwroot\js\site.js';
282 User: undefined;15;2018-12-31 15:30:58.9297;INFO;;Sending file. Request path: '/lib/bootstrap/dist/css/bootstrap.css'. Physical path: 'c:\Курс ПВТ практика\Задания\Задание 12\Task 12\Task 2\wwwroot\lib\bootstrap\dist\css\bootstrap.css';
283 User: undefined;16;2018-12-31 15:30:58.9297;INFO;;Entity Framework Core 2.1.4-rtm-31024 initialized 'ApplicationDbContext' using provider 'Microsoft.EntityFrameworkCore.SqlServer' with options: None;
284 User: undefined;18;2018-12-31 15:30:58.9297;INFO;;Entity Framework Core 2.1.4-rtm-31024 initialized 'ApplicationDbContext' using provider 'Microsoft.EntityFrameworkCore.SqlServer' with options: None;
285 User: undefined;15;2018-12-31 15:30:58.9511;INFO;;Entity Framework Core 2.1.4-rtm-31024 initialized 'ApplicationDbContext' using provider 'Microsoft.EntityFrameworkCore.SqlServer' with options: None;
286 User: undefined;16;2018-12-31 15:30:58.9511;DEBUG;;SaveChanges starting for 'ApplicationDbContext'.;
287 User: undefined;9;2018-12-31 15:30:58.9511;INFO;;Sending file. Request path: '/lib/jquery/dist/jquery.js'. Physical path: 'c:\Курс ПВТ практика\Задания\Задание 12\Task 12\Task 2\wwwroot\lib\jquery\dist\jquery.js';
288 User: undefined;18;2018-12-31 15:30:58.9511;DEBUG;;SaveChanges starting for 'ApplicationDbContext'.;
289 User: undefined;9;2018-12-31 15:30:58.9511;INFO;;Entity Framework Core 2.1.4-rtm-31024 initialized 'ApplicationDbContext' using provider 'Microsoft.EntityFrameworkCore.SqlServer' with options: None;
290 User: undefined;15;2018-12-31 15:30:58.9511;DEBUG;;SaveChanges starting for 'ApplicationDbContext'.;
291 User: undefined;16;2018-12-31 15:30:58.9511;DEBUG;;DetectChanges starting for 'ApplicationDbContext'.;
292 User: undefined;18;2018-12-31 15:30:58.9511;DEBUG;;DetectChanges starting for 'ApplicationDbContext'.;
293 User: undefined;8;2018-12-31 15:30:58.9297;INFO;;Entity Framework Core 2.1.4-rtm-31024 initialized 'ApplicationDbContext' using provider 'Microsoft.EntityFrameworkCore.SqlServer' with options: None;
294 User: undefined;9;2018-12-31 15:30:58.9511;DEBUG;;SaveChanges starting for 'ApplicationDbContext'.;
295 User: undefined;15;2018-12-31 15:30:58.9511;DEBUG;;DetectChanges starting for 'ApplicationDbContext'.;
296 User: undefined;16;2018-12-31 15:30:58.9511;DEBUG;;DetectChanges completed for 'ApplicationDbContext'.;
297 User: undefined;18;2018-12-31 15:30:58.9592;DEBUG;;DetectChanges completed for 'ApplicationDbContext'.;
298 User: undefined;8;2018-12-31 15:30:58.9592;DEBUG;;SaveChanges starting for 'ApplicationDbContext'.;
299 User: undefined;9;2018-12-31 15:30:58.9592;DEBUG;;DetectChanges starting for 'ApplicationDbContext'.;
300 User: undefined;15;2018-12-31 15:30:58.9592;DEBUG;;DetectChanges completed for 'ApplicationDbContext'.;
301 User: undefined;16;2018-12-31 15:30:58.9592;DEBUG;;SaveChanges completed for 'ApplicationDbContext' with 0 entities written to the database.;
302 User: undefined;18;2018-12-31 15:30:58.9592;DEBUG;;SaveChanges completed for 'ApplicationDbContext' with 0 entities written to the database.;
303 User: undefined;8;2018-12-31 15:30:58.9592;DEBUG;;DetectChanges starting for 'ApplicationDbContext'.;
304 User: undefined;9;2018-12-31 15:30:58.9592;DEBUG;;DetectChanges completed for 'ApplicationDbContext'.;
305 User: undefined;15;2018-12-31 15:30:58.9592;DEBUG;;SaveChanges completed for 'ApplicationDbContext' with 0 entities written to the database.;
306 User: undefined;8;2018-12-31 15:30:58.9592;DEBUG;;DetectChanges completed for 'ApplicationDbContext'.;
307 User: undefined;16;2018-12-31 15:30:58.9592;DEBUG;;"Connection id ""0HLJF3F86FFFQ"" completed keep alive response.";
308 User: undefined;18;2018-12-31 15:30:58.9592;DEBUG;;"Connection id ""0HLJF3F86FFFS"" completed keep alive response.";
309 User: undefined;9;2018-12-31 15:30:58.9592;DEBUG;;SaveChanges completed for 'ApplicationDbContext' with 0 entities written to the database.;
310 User: undefined;15;2018-12-31 15:30:58.9592;DEBUG;;"Connection id ""0HLJF3F86FFFP"" completed keep alive response.";
311 User: undefined;8;2018-12-31 15:30:58.9592;DEBUG;;SaveChanges completed for 'ApplicationDbContext' with 0 entities written to the database.;
312 User: undefined;16;2018-12-31 15:30:58.9742;DEBUG;;'ApplicationDbContext' disposed.;
313 User: undefined;18;2018-12-31 15:30:58.9742;DEBUG;;'ApplicationDbContext' disposed.;
314 User: undefined;9;2018-12-31 15:30:58.9742;DEBUG;;"Connection id ""0HLJF3F86FFFT"" completed keep alive response.";
315 User: undefined;15;2018-12-31 15:30:58.9742;DEBUG;;'ApplicationDbContext' disposed.;
316 User: undefined;8;2018-12-31 15:30:58.9742;DEBUG;;"Connection id ""0HLJF3F86FFFR"" completed keep alive response.";
317 User: undefined;16;2018-12-31 15:30:58.9742;INFO;;Request finished in 157.4942ms 200 text/css;
318 User: undefined;18;2018-12-31 15:30:58.9742;INFO;;Request finished in 149.8556ms 200 application/javascript;
319 User: undefined;9;2018-12-31 15:30:58.9742;DEBUG;;'ApplicationDbContext' disposed.;
320 User: undefined;15;2018-12-31 15:30:58.9742;INFO;;Request finished in 167.5405ms 200 text/css;
321 User: undefined;8;2018-12-31 15:30:58.9742;DEBUG;;'ApplicationDbContext' disposed.;
322 User: undefined;9;2018-12-31 15:30:58.9742;INFO;;Request finished in 152.2829ms 200 application/javascript;
323 User: undefined;8;2018-12-31 15:30:58.9742;INFO;;Request finished in 161.6616ms 200 application/javascript;
324 User: undefined;15;2018-12-31 15:30:59.2410;INFO;;Request starting HTTP/1.1 GET http://localhost:44360/favicon.ico  ;
325 User: undefined;15;2018-12-31 15:30:59.2410;TRACE;;All hosts are allowed.;
326 User: undefined;15;2018-12-31 15:30:59.2410;TRACE;;Range header's value is empty.;
327 User: undefined;6;2018-12-31 15:30:59.2410;INFO;;Sending file. Request path: '/favicon.ico'. Physical path: 'c:\Курс ПВТ практика\Задания\Задание 12\Task 12\Task 2\wwwroot\favicon.ico';
328 User: undefined;6;2018-12-31 15:30:59.2410;INFO;;Entity Framework Core 2.1.4-rtm-31024 initialized 'ApplicationDbContext' using provider 'Microsoft.EntityFrameworkCore.SqlServer' with options: None;
329 User: undefined;6;2018-12-31 15:30:59.2410;DEBUG;;SaveChanges starting for 'ApplicationDbContext'.;
330 User: undefined;6;2018-12-31 15:30:59.2410;DEBUG;;DetectChanges starting for 'ApplicationDbContext'.;
331 User: undefined;6;2018-12-31 15:30:59.2568;DEBUG;;DetectChanges completed for 'ApplicationDbContext'.;
332 User: undefined;6;2018-12-31 15:30:59.2568;DEBUG;;SaveChanges completed for 'ApplicationDbContext' with 0 entities written to the database.;
333 User: undefined;6;2018-12-31 15:30:59.2568;DEBUG;;"Connection id ""0HLJF3F86FFFU"" completed keep alive response.";
334 User: undefined;6;2018-12-31 15:30:59.2568;DEBUG;;'ApplicationDbContext' disposed.;
335 User: undefined;6;2018-12-31 15:30:59.2568;INFO;;Request finished in 22.3495ms 200 image/x-icon;
336 User: undefined;6;2018-12-31 15:30:59.9206;TRACE;;Scanning connections.;
337 User: undefined;6;2018-12-31 15:30:59.9206;TRACE;;Scanned connections in 00:00:00.0014729.;
338 User: undefined;7;2018-12-31 15:31:00.9177;TRACE;;Scanning connections.;
339 User: undefined;7;2018-12-31 15:31:00.9177;TRACE;;Scanned connections in 00:00:00.0015751.;
340 User: undefined;7;2018-12-31 15:31:01.9247;TRACE;;Scanning connections.;
341 User: undefined;7;2018-12-31 15:31:01.9247;TRACE;;Scanned connections in 00:00:00.0014891.;
342 User: undefined;7;2018-12-31 15:31:02.9177;TRACE;;Scanning connections.;
343 User: undefined;7;2018-12-31 15:31:02.9177;TRACE;;Scanned connections in 00:00:00.0014432.;
344 User: undefined;6;2018-12-31 15:31:03.9247;TRACE;;Scanning connections.;
345 User: undefined;6;2018-12-31 15:31:03.9247;TRACE;;Scanned connections in 00:00:00.0013146.;
346 User: undefined;6;2018-12-31 15:31:04.9177;TRACE;;Scanning connections.;
347 User: undefined;6;2018-12-31 15:31:04.9177;TRACE;;Scanned connections in 00:00:00.0012884.;
348 User: undefined;6;2018-12-31 15:31:05.9247;TRACE;;Scanning connections.;
349 User: undefined;6;2018-12-31 15:31:05.9247;TRACE;;Scanned connections in 00:00:00.0014799.;
350 User: undefined;6;2018-12-31 15:31:06.9177;TRACE;;Scanning connections.;
351 User: undefined;6;2018-12-31 15:31:06.9177;TRACE;;Scanned connections in 00:00:00.0012426.;
352 User: undefined;6;2018-12-31 15:31:07.9247;TRACE;;Scanning connections.;
353 User: undefined;6;2018-12-31 15:31:07.9247;TRACE;;Scanned connections in 00:00:00.0013576.;
354 User: undefined;6;2018-12-31 15:31:08.9177;TRACE;;Scanning connections.;
355 User: undefined;6;2018-12-31 15:31:08.9177;TRACE;;Scanned connections in 00:00:00.0012875.;
356 User: undefined;6;2018-12-31 15:31:09.9246;TRACE;;Scanning connections.;
357 User: undefined;6;2018-12-31 15:31:09.9246;TRACE;;Scanned connections in 00:00:00.0013665.;
358 User: undefined;6;2018-12-31 15:31:10.9176;TRACE;;Scanning connections.;
359 User: undefined;6;2018-12-31 15:31:10.9176;TRACE;;Scanned connections in 00:00:00.0021666.;
360 User: undefined;6;2018-12-31 15:31:11.9246;TRACE;;Scanning connections.;
361 User: undefined;6;2018-12-31 15:31:11.9246;TRACE;;Scanned connections in 00:00:00.0014515.;
362 User: undefined;7;2018-12-31 15:31:12.9176;TRACE;;Scanning connections.;
363 User: undefined;7;2018-12-31 15:31:12.9176;TRACE;;Scanned connections in 00:00:00.0010884.;
