Index;ThreadID;Time;Severity;Location;Detail;Exception
27 User: undefined;7;2019-01-05 12:45:44.8759;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Manage/_Layout.cshtml'.;
28 User: undefined;7;2019-01-05 12:45:44.8759;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Manage/_ManageNav.cshtml'.;
29 User: undefined;7;2019-01-05 12:45:44.8759;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Manage/_StatusMessage.cshtml'.;
30 User: undefined;7;2019-01-05 12:45:44.8759;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Manage/_ViewImports.cshtml'.;
31 User: undefined;7;2019-01-05 12:45:44.8759;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Register.cshtml'.;
32 User: undefined;7;2019-01-05 12:45:44.8759;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/ResetPassword.cshtml'.;
33 User: undefined;7;2019-01-05 12:45:44.8913;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/ResetPasswordConfirmation.cshtml'.;
34 User: undefined;7;2019-01-05 12:45:44.8913;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/_ViewImports.cshtml'.;
35 User: undefined;7;2019-01-05 12:45:44.8913;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Error.cshtml'.;
36 User: undefined;7;2019-01-05 12:45:44.8913;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/_ValidationScriptsPartial.cshtml'.;
37 User: undefined;7;2019-01-05 12:45:44.8913;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/_ViewImports.cshtml'.;
38 User: undefined;7;2019-01-05 12:45:44.8913;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/_ViewStart.cshtml'.;
39 User: undefined;7;2019-01-05 12:45:44.8913;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/Administration/Create.cshtml'.;
40 User: undefined;7;2019-01-05 12:45:44.8913;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/Administration/Delete.cshtml'.;
41 User: undefined;7;2019-01-05 12:45:44.8913;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/Administration/Details.cshtml'.;
42 User: undefined;7;2019-01-05 12:45:44.8913;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/Administration/Edit.cshtml'.;
43 User: undefined;7;2019-01-05 12:45:44.8913;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/Administration/Index.cshtml'.;
44 User: undefined;7;2019-01-05 12:45:44.8913;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/Administration/LinkSchoolStaffAdministration.cshtml'.;
45 User: undefined;7;2019-01-05 12:45:44.9073;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/Home/About.cshtml'.;
46 User: undefined;7;2019-01-05 12:45:44.9073;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/Home/Contact.cshtml'.;
47 User: undefined;7;2019-01-05 12:45:44.9073;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/Home/Index.cshtml'.;
48 User: undefined;7;2019-01-05 12:45:44.9073;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/Home/Privacy.cshtml'.;
49 User: undefined;7;2019-01-05 12:45:44.9073;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/Messages/Index.cshtml'.;
50 User: undefined;7;2019-01-05 12:45:44.9073;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/SchoolStaffPhones/Create.cshtml'.;
51 User: undefined;7;2019-01-05 12:45:44.9073;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/SchoolStaffPhones/Delete.cshtml'.;
52 User: undefined;7;2019-01-05 12:45:44.9073;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/SchoolStaffPhones/Details.cshtml'.;
53 User: undefined;7;2019-01-05 12:45:44.9073;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/SchoolStaffPhones/Edit.cshtml'.;
54 User: undefined;7;2019-01-05 12:45:44.9073;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/SchoolStaffPhones/Index.cshtml'.;
55 User: undefined;7;2019-01-05 12:45:44.9073;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/SchoolStaff/Create.cshtml'.;
56 User: undefined;7;2019-01-05 12:45:44.9230;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/SchoolStaff/Delete.cshtml'.;
57 User: undefined;7;2019-01-05 12:45:44.9230;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/SchoolStaff/Details.cshtml'.;
58 User: undefined;7;2019-01-05 12:45:44.9230;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/SchoolStaff/Edit.cshtml'.;
59 User: undefined;7;2019-01-05 12:45:44.9230;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/SchoolStaff/Index.cshtml'.;
60 User: undefined;7;2019-01-05 12:45:44.9230;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/SchoolStaff/LinkSchoolStaffAdministration.cshtml'.;
61 User: undefined;7;2019-01-05 12:45:44.9230;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/SchoolStaff/LinkSchoolStaffSubject.cshtml'.;
62 User: undefined;7;2019-01-05 12:45:44.9230;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/SentMessage/Create.cshtml'.;
63 User: undefined;7;2019-01-05 12:45:44.9230;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/Shared/Error.cshtml'.;
64 User: undefined;7;2019-01-05 12:45:44.9230;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/Shared/_CookieConsentPartial.cshtml'.;
65 User: undefined;7;2019-01-05 12:45:44.9230;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/Shared/_Layout.cshtml'.;
66 User: undefined;7;2019-01-05 12:45:44.9385;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/Shared/_LoginPartial.cshtml'.;
67 User: undefined;7;2019-01-05 12:45:44.9385;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/Shared/_ValidationScriptsPartial.cshtml'.;
68 User: undefined;7;2019-01-05 12:45:44.9385;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/Subject/Create.cshtml'.;
69 User: undefined;7;2019-01-05 12:45:44.9385;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/Subject/Delete.cshtml'.;
70 User: undefined;7;2019-01-05 12:45:44.9385;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/Subject/Details.cshtml'.;
71 User: undefined;7;2019-01-05 12:45:44.9385;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/Subject/Edit.cshtml'.;
72 User: undefined;7;2019-01-05 12:45:44.9385;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/Subject/Index.cshtml'.;
73 User: undefined;7;2019-01-05 12:45:44.9385;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/Subject/LinkSchoolStaffSubject.cshtml'.;
74 User: undefined;7;2019-01-05 12:45:44.9385;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/_ViewImports.cshtml'.;
75 User: undefined;7;2019-01-05 12:45:44.9385;DEBUG;;Initializing Razor view compiler with compiled view: '/Views/_ViewStart.cshtml'.;
76 User: undefined;7;2019-01-05 12:45:44.9385;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/AccessDenied.cshtml'.;
77 User: undefined;7;2019-01-05 12:45:44.9535;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/ConfirmEmail.cshtml'.;
78 User: undefined;7;2019-01-05 12:45:44.9535;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/ExternalLogin.cshtml'.;
79 User: undefined;7;2019-01-05 12:45:44.9535;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/ForgotPassword.cshtml'.;
80 User: undefined;7;2019-01-05 12:45:44.9535;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/ForgotPasswordConfirmation.cshtml'.;
81 User: undefined;7;2019-01-05 12:45:44.9535;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Lockout.cshtml'.;
82 User: undefined;7;2019-01-05 12:45:44.9535;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Login.cshtml'.;
83 User: undefined;7;2019-01-05 12:45:44.9535;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/LoginWith2fa.cshtml'.;
84 User: undefined;7;2019-01-05 12:45:44.9535;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/LoginWithRecoveryCode.cshtml'.;
85 User: undefined;7;2019-01-05 12:45:44.9535;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Logout.cshtml'.;
86 User: undefined;7;2019-01-05 12:45:44.9535;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Manage/ChangePassword.cshtml'.;
87 User: undefined;7;2019-01-05 12:45:44.9535;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Manage/DeletePersonalData.cshtml'.;
88 User: undefined;7;2019-01-05 12:45:44.9690;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Manage/Disable2fa.cshtml'.;
89 User: undefined;7;2019-01-05 12:45:44.9690;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Manage/DownloadPersonalData.cshtml'.;
90 User: undefined;7;2019-01-05 12:45:44.9690;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Manage/EnableAuthenticator.cshtml'.;
91 User: undefined;7;2019-01-05 12:45:44.9690;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Manage/ExternalLogins.cshtml'.;
92 User: undefined;7;2019-01-05 12:45:44.9690;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Manage/GenerateRecoveryCodes.cshtml'.;
93 User: undefined;7;2019-01-05 12:45:44.9690;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Manage/Index.cshtml'.;
94 User: undefined;7;2019-01-05 12:45:44.9690;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Manage/PersonalData.cshtml'.;
95 User: undefined;7;2019-01-05 12:45:44.9690;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Manage/ResetAuthenticator.cshtml'.;
96 User: undefined;7;2019-01-05 12:45:44.9690;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Manage/SetPassword.cshtml'.;
97 User: undefined;7;2019-01-05 12:45:44.9690;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Manage/ShowRecoveryCodes.cshtml'.;
98 User: undefined;7;2019-01-05 12:45:44.9690;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Manage/TwoFactorAuthentication.cshtml'.;
99 User: undefined;7;2019-01-05 12:45:44.9690;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Manage/_Layout.cshtml'.;
100 User: undefined;7;2019-01-05 12:45:44.9848;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Manage/_ManageNav.cshtml'.;
101 User: undefined;7;2019-01-05 12:45:44.9848;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Manage/_StatusMessage.cshtml'.;
102 User: undefined;7;2019-01-05 12:45:44.9848;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Manage/_ViewImports.cshtml'.;
103 User: undefined;7;2019-01-05 12:45:44.9848;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Manage/_ViewStart.cshtml'.;
104 User: undefined;7;2019-01-05 12:45:44.9848;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Register.cshtml'.;
105 User: undefined;7;2019-01-05 12:45:44.9848;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/ResetPassword.cshtml'.;
106 User: undefined;7;2019-01-05 12:45:44.9848;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/ResetPasswordConfirmation.cshtml'.;
107 User: undefined;7;2019-01-05 12:45:44.9848;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/_ViewImports.cshtml'.;
108 User: undefined;7;2019-01-05 12:45:44.9848;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Error.cshtml'.;
109 User: undefined;7;2019-01-05 12:45:44.9848;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/_Layout.cshtml'.;
110 User: undefined;7;2019-01-05 12:45:44.9848;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/_ValidationScriptsPartial.cshtml'.;
111 User: undefined;7;2019-01-05 12:45:44.9848;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/_ViewImports.cshtml'.;
112 User: undefined;7;2019-01-05 12:45:45.0000;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/_ViewStart.cshtml'.;
113 User: undefined;7;2019-01-05 12:45:45.0000;TRACE;;Located compiled view for view at path '/Areas/Identity/Pages/Account/Login.cshtml'.;
114 User: undefined;7;2019-01-05 12:45:45.0468;TRACE;;Could not find a file for view at path '/Areas/Identity/Pages/Account/_ViewStart.cshtml'.;
115 User: undefined;7;2019-01-05 12:45:45.0468;TRACE;;Located compiled view for view at path '/Areas/Identity/Pages/_ViewStart.cshtml'.;
116 User: undefined;7;2019-01-05 12:45:45.0468;TRACE;;Could not find a file for view at path '/Areas/Identity/_ViewStart.cshtml'.;
117 User: undefined;7;2019-01-05 12:45:45.0468;TRACE;;Could not find a file for view at path '/Areas/_ViewStart.cshtml'.;
118 User: undefined;7;2019-01-05 12:45:45.0468;TRACE;;Could not find a file for view at path '/_ViewStart.cshtml'.;
119 User: undefined;7;2019-01-05 12:45:45.0633;INFO;;"Route matched with {page = ""/Account/Login"", area = ""Identity"", action = """", controller = """"}. Executing action /Account/Login";
120 User: undefined;7;2019-01-05 12:45:45.0633;DEBUG;;Execution plan of authorization filters (in the following order): Microsoft.AspNetCore.Mvc.Authorization.AuthorizeFilter, Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.AutoValidateAntiforgeryTokenAuthorizationFilter;
121 User: undefined;7;2019-01-05 12:45:45.0633;DEBUG;;Execution plan of resource filters (in the following order): Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.SaveTempDataFilter;
122 User: undefined;7;2019-01-05 12:45:45.0633;DEBUG;;Execution plan of action filters (in the following order): Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter;
123 User: undefined;7;2019-01-05 12:45:45.0633;DEBUG;;Execution plan of exception filters (in the following order): None;
124 User: undefined;7;2019-01-05 12:45:45.0633;DEBUG;;Execution plan of result filters (in the following order): Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.SaveTempDataFilter;
125 User: undefined;7;2019-01-05 12:45:45.0633;TRACE;;Authorization Filter: Before executing OnAuthorizationAsync on filter Microsoft.AspNetCore.Mvc.Authorization.AuthorizeFilter.;
126 User: undefined;7;2019-01-05 12:45:45.0808;TRACE;;Authorization Filter: After executing OnAuthorizationAsync on filter Microsoft.AspNetCore.Mvc.Authorization.AuthorizeFilter.;
127 User: undefined;7;2019-01-05 12:45:45.0808;TRACE;;Authorization Filter: Before executing OnAuthorizationAsync on filter Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.AutoValidateAntiforgeryTokenAuthorizationFilter.;
128 User: undefined;7;2019-01-05 12:45:45.0808;TRACE;;Authorization Filter: After executing OnAuthorizationAsync on filter Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.AutoValidateAntiforgeryTokenAuthorizationFilter.;
129 User: undefined;7;2019-01-05 12:45:45.0808;TRACE;;Resource Filter: Before executing OnResourceExecuting on filter Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.SaveTempDataFilter.;
130 User: undefined;7;2019-01-05 12:45:45.0808;TRACE;;Resource Filter: After executing OnResourceExecuting on filter Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.SaveTempDataFilter.;
131 User: undefined;7;2019-01-05 12:45:45.0966;TRACE;;Page Filter: Before executing OnPageHandlerSelectionAsync on filter Microsoft.AspNetCore.Mvc.RazorPages.Internal.PageHandlerPageFilter.;
132 User: undefined;7;2019-01-05 12:45:45.0966;TRACE;;Page Filter: After executing OnPageHandlerSelectionAsync on filter Microsoft.AspNetCore.Mvc.RazorPages.Internal.PageHandlerPageFilter.;
133 User: undefined;7;2019-01-05 12:45:45.0966;TRACE;;Page Filter: Before executing OnPageHandlerSelected on filter Microsoft.AspNetCore.Mvc.RazorPages.PageSaveTempDataPropertyFilter.;
134 User: undefined;7;2019-01-05 12:45:45.0966;DEBUG;;Attempting to bind parameter 'returnUrl' of type 'System.String' ...;
135 User: undefined;7;2019-01-05 12:45:45.1122;DEBUG;;Attempting to bind parameter 'returnUrl' of type 'System.String' using the name 'returnUrl' in request data ...;
136 User: undefined;7;2019-01-05 12:45:45.1122;DEBUG;;Done attempting to bind parameter 'returnUrl' of type 'System.String'.;
137 User: undefined;7;2019-01-05 12:45:45.1122;DEBUG;;Done attempting to bind parameter 'returnUrl' of type 'System.String'.;
138 User: undefined;7;2019-01-05 12:45:45.1122;DEBUG;;Attempting to validate the bound parameter 'returnUrl' of type 'System.String' ...;
139 User: undefined;7;2019-01-05 12:45:45.1122;DEBUG;;Done attempting to validate the bound parameter 'returnUrl' of type 'System.String'.;
140 User: undefined;7;2019-01-05 12:45:45.1260;TRACE;;Page Filter: Before executing OnPageHandlerExecutionAsync on filter Microsoft.AspNetCore.Mvc.RazorPages.Internal.PageHandlerPageFilter.;
141 User: undefined;7;2019-01-05 12:45:45.1260;TRACE;;Page Filter: Before executing OnPageHandlerExecuting on filter Microsoft.AspNetCore.Mvc.RazorPages.PageSaveTempDataPropertyFilter.;
142 User: undefined;7;2019-01-05 12:45:45.1260;DEBUG;;The temp data cookie .AspNetCore.Mvc.CookieTempDataProvider was not found.;
143 User: undefined;7;2019-01-05 12:45:45.1260;TRACE;;Page Filter: After executing OnPageHandlerExecuting on filter Microsoft.AspNetCore.Mvc.RazorPages.PageSaveTempDataPropertyFilter.;
144 User: undefined;7;2019-01-05 12:45:45.1421;INFO;;Executing handler method OnGetAsync with arguments (/) - ModelState is Valid;
145 User: undefined;7;2019-01-05 12:45:45.1421;TRACE;;Needs consent: True.;
146 User: undefined;7;2019-01-05 12:45:45.1421;TRACE;;Has consent: False.;
147 User: undefined;7;2019-01-05 12:45:45.1600;INFO;;AuthenticationScheme: Identity.External signed out.;
148 User: undefined;7;2019-01-05 12:45:45.1600;DEBUG;;Executed handler method OnGetAsync, returned result .;
149 User: undefined;7;2019-01-05 12:45:45.1600;TRACE;;Page Filter: Before executing OnPageHandlerExecuted on filter Microsoft.AspNetCore.Mvc.RazorPages.PageSaveTempDataPropertyFilter.;
150 User: undefined;7;2019-01-05 12:45:45.1600;TRACE;;Page Filter: After executing OnPageHandlerExecuted on filter Microsoft.AspNetCore.Mvc.RazorPages.PageSaveTempDataPropertyFilter.;
151 User: undefined;7;2019-01-05 12:45:45.1600;TRACE;;Page Filter: After executing OnPageHandlerExecutionAsync on filter Microsoft.AspNetCore.Mvc.RazorPages.Internal.PageHandlerPageFilter.;
152 User: undefined;7;2019-01-05 12:45:45.1600;TRACE;;Result Filter: Before executing OnResultExecuting on filter Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.SaveTempDataFilter.;
153 User: undefined;7;2019-01-05 12:45:45.1720;TRACE;;Result Filter: After executing OnResultExecuting on filter Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.SaveTempDataFilter.;
154 User: undefined;7;2019-01-05 12:45:45.1720;TRACE;;Before executing action result Microsoft.AspNetCore.Mvc.RazorPages.PageResult.;
155 User: undefined;7;2019-01-05 12:45:45.2073;TRACE;;Performing unprotect operation to key {f619a787-c002-4edb-af64-2f1d52938742} with purposes ('c:\Курс ПВТ практика\Задание 12\Task 12\Task 2', 'Microsoft.AspNetCore.Antiforgery.AntiforgeryToken.v1').;
156 User: undefined;7;2019-01-05 12:45:45.2073;TRACE;;Performing protect operation to key {f619a787-c002-4edb-af64-2f1d52938742} with purposes ('c:\Курс ПВТ практика\Задание 12\Task 12\Task 2', 'Microsoft.AspNetCore.Antiforgery.AntiforgeryToken.v1').;
157 User: undefined;7;2019-01-05 12:45:45.2073;DEBUG;;An antiforgery cookie token was reused.;
158 User: undefined;9;2019-01-05 12:45:45.2859;TRACE;;Scanning connections.;
159 User: undefined;9;2019-01-05 12:45:45.2859;TRACE;;Scanned connections in 00:00:00.0041951.;
160 User: undefined;7;2019-01-05 12:45:45.2998;DEBUG;;An antiforgery cookie token was reused.;
161 User: undefined;7;2019-01-05 12:45:45.2998;TRACE;;Located compiled view for view at path '/Views/Shared/_Layout.cshtml'.;
162 User: undefined;7;2019-01-05 12:45:45.2998;DEBUG;;Using precompiled view for '/Views/Shared/_Layout.cshtml'.;
163 User: undefined;7;2019-01-05 12:45:45.3624;DEBUG;;View lookup cache miss for view '_LoginPartial' in controller '(null)'.;
164 User: undefined;7;2019-01-05 12:45:45.3624;TRACE;;Could not find a file for view at path '/Areas/Identity/Pages/Account/_LoginPartial.cshtml'.;
165 User: undefined;7;2019-01-05 12:45:45.3624;TRACE;;Could not find a file for view at path '/Areas/Identity/Pages/_LoginPartial.cshtml'.;
166 User: undefined;7;2019-01-05 12:45:45.3624;TRACE;;Could not find a file for view at path '/Areas/Identity/Pages/Shared/_LoginPartial.cshtml'.;
167 User: undefined;7;2019-01-05 12:45:45.3748;TRACE;;Could not find a file for view at path '/Areas/Identity/Views/Shared/_LoginPartial.cshtml'.;
168 User: undefined;7;2019-01-05 12:45:45.3748;TRACE;;Could not find a file for view at path '/Pages/Shared/_LoginPartial.cshtml'.;
169 User: undefined;7;2019-01-05 12:45:45.3748;TRACE;;Located compiled view for view at path '/Views/Shared/_LoginPartial.cshtml'.;
170 User: undefined;7;2019-01-05 12:45:45.3748;DEBUG;;Using precompiled view for '/Views/Shared/_LoginPartial.cshtml'.;
171 User: undefined;7;2019-01-05 12:45:45.3992;DEBUG;;View lookup cache miss for view '_CookieConsentPartial' in controller '(null)'.;
172 User: undefined;7;2019-01-05 12:45:45.3992;TRACE;;Could not find a file for view at path '/Areas/Identity/Pages/Account/_CookieConsentPartial.cshtml'.;
173 User: undefined;7;2019-01-05 12:45:45.3992;TRACE;;Could not find a file for view at path '/Areas/Identity/Pages/_CookieConsentPartial.cshtml'.;
174 User: undefined;7;2019-01-05 12:45:45.3992;TRACE;;Could not find a file for view at path '/Areas/Identity/Pages/Shared/_CookieConsentPartial.cshtml'.;
175 User: undefined;7;2019-01-05 12:45:45.4076;TRACE;;Could not find a file for view at path '/Areas/Identity/Views/Shared/_CookieConsentPartial.cshtml'.;
176 User: undefined;7;2019-01-05 12:45:45.4076;TRACE;;Could not find a file for view at path '/Pages/Shared/_CookieConsentPartial.cshtml'.;
177 User: undefined;7;2019-01-05 12:45:45.4076;TRACE;;Located compiled view for view at path '/Views/Shared/_CookieConsentPartial.cshtml'.;
178 User: undefined;7;2019-01-05 12:45:45.4076;DEBUG;;Using precompiled view for '/Views/Shared/_CookieConsentPartial.cshtml'.;
179 User: undefined;7;2019-01-05 12:45:45.4511;DEBUG;;View lookup cache miss for view '_ValidationScriptsPartial' in controller '(null)'.;
180 User: undefined;7;2019-01-05 12:45:45.4539;TRACE;;Could not find a file for view at path '/Areas/Identity/Pages/Account/_ValidationScriptsPartial.cshtml'.;
181 User: undefined;7;2019-01-05 12:45:45.4539;TRACE;;Located compiled view for view at path '/Areas/Identity/Pages/_ValidationScriptsPartial.cshtml'.;
182 User: undefined;7;2019-01-05 12:45:45.4539;DEBUG;;Using precompiled view for '/Areas/Identity/Pages/_ValidationScriptsPartial.cshtml'.;
183 User: undefined;7;2019-01-05 12:45:45.4916;DEBUG;;Cookie '.AspNetCore.Mvc.CookieTempDataProvider' suppressed due to consent policy.;
184 User: undefined;7;2019-01-05 12:45:45.5025;TRACE;;After executing action result Microsoft.AspNetCore.Mvc.RazorPages.PageResult.;
185 User: undefined;7;2019-01-05 12:45:45.5025;TRACE;;Result Filter: Before executing OnResultExecuted on filter Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.SaveTempDataFilter.;
186 User: undefined;7;2019-01-05 12:45:45.5025;TRACE;;Result Filter: After executing OnResultExecuted on filter Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.SaveTempDataFilter.;
187 User: undefined;7;2019-01-05 12:45:45.5025;TRACE;;Resource Filter: Before executing OnResourceExecuted on filter Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.SaveTempDataFilter.;
188 User: undefined;7;2019-01-05 12:45:45.5025;TRACE;;Resource Filter: After executing OnResourceExecuted on filter Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.SaveTempDataFilter.;
189 User: undefined;7;2019-01-05 12:45:45.5025;INFO;;Executed action /Account/Login in 437.8153ms;
190 User: undefined;7;2019-01-05 12:45:45.5211;INFO;;Entity Framework Core 2.1.4-rtm-31024 initialized 'ApplicationDbContext' using provider 'Microsoft.EntityFrameworkCore.SqlServer' with options: None;
191 User: undefined;9;2019-01-05 12:45:45.5211;DEBUG;;"Connection id ""0HLJIUA821TUF"" reset.";
192 User: undefined;7;2019-01-05 12:45:45.5211;DEBUG;;SaveChanges starting for 'ApplicationDbContext'.;
193 User: undefined;7;2019-01-05 12:45:45.5211;DEBUG;;DetectChanges starting for 'ApplicationDbContext'.;
194 User: undefined;13;2019-01-05 12:45:45.5211;DEBUG;;"Connection id ""0HLJIUA821TUF"" disconnecting.";
195 User: undefined;7;2019-01-05 12:45:45.5211;DEBUG;;DetectChanges completed for 'ApplicationDbContext'.;
196 User: undefined;8;2019-01-05 12:45:45.5327;DEBUG;;"Connection id ""0HLJIUA821TUF"" sending FIN.";
197 User: undefined;7;2019-01-05 12:45:45.5327;DEBUG;;SaveChanges completed for 'ApplicationDbContext' with 0 entities written to the database.;
198 User: undefined;7;2019-01-05 12:45:45.5496;DEBUG;;'ApplicationDbContext' disposed.;
199 User: undefined;7;2019-01-05 12:45:45.5496;INFO;;"Request finished in 944.2219ms 200 text/html; charset=utf-8";
200 User: undefined;7;2019-01-05 12:45:45.5626;DEBUG;;"Connection id ""0HLJIUA821TUF"" stopped.";
201 User: undefined;14;2019-01-05 12:45:46.2828;TRACE;;Scanning connections.;
202 User: undefined;14;2019-01-05 12:45:46.2828;TRACE;;Scanned connections in 00:00:00.0027050.;
203 User: undefined;14;2019-01-05 12:45:47.2817;TRACE;;Scanning connections.;
204 User: undefined;14;2019-01-05 12:45:47.2817;TRACE;;Scanned connections in 00:00:00.0020822.;
205 User: undefined;14;2019-01-05 12:45:48.2828;TRACE;;Scanning connections.;
206 User: undefined;14;2019-01-05 12:45:48.2828;TRACE;;Scanned connections in 00:00:00.0021810.;
207 User: undefined;14;2019-01-05 12:45:49.2811;TRACE;;Scanning connections.;
208 User: undefined;14;2019-01-05 12:45:49.2811;TRACE;;Scanned connections in 00:00:00.0017156.;
